id,sentiment
"8663_8",0.9179913
"9108_1",0.0258105
"7941_1",0.0415720
"10116_1",0.0000203
"9841_4",0.1090393
"4512_9",0.9844211
"4853_2",0.2013259
"2664_4",0.4841752
"9966_10",0.9722155
"5167_2",0.0741625
"3894_2",0.0014824
"3929_8",0.7937500
"7165_10",0.9049562
"5451_8",0.8751557
"2947_4",0.7081119
"4611_10",0.9251951
"5807_1",0.1259043
"9464_8",0.9403731
"3124_10",0.9556093
"2705_4",0.9155422
"12187_8",0.9843887
"12319_10",0.9530189
"9874_3",0.1706621
"3406_4",0.2249717
"2327_10",0.9957105
"605_10",0.9798013
"8080_4",0.1545206
"3074_10",0.9979010
"2499_3",0.0401855
"1013_1",0.5270320
"11535_1",0.0014892
"4118_7",0.7437102
"10492_8",0.9756690
"2129_4",0.1165674
"9814_10",0.4077287
"10671_9",0.8476161
"5980_10",0.9903041
"2755_2",0.5135111
"5461_2",0.1883940
"11979_1",0.0461041
"8810_1",0.0031308
"852_7",0.9830528
"10961_4",0.0129160
"7436_4",0.4678341
"11281_3",0.4378020
"4208_3",0.0968418
"8213_10",0.6225551
"9851_2",0.2671069
"4713_7",0.8982334
"9528_1",0.9787930
"3595_10",0.9963872
"5785_3",0.5394913
"10370_3",0.0179140
"1980_3",0.6253276
"8800_4",0.3830860
"4437_3",0.0849548
"28_3",0.2307293
"12171_1",0.6098510
"9359_3",0.1671538
"3831_9",0.9998903
"10962_7",0.9937387
"1500_9",0.7824170
"11470_10",0.9630907
"11843_3",0.0528440
"11200_4",0.6061075
"1067_1",0.0020113
"3333_1",0.0141562
"4487_4",0.8661422
"6428_1",0.0035521
"575_7",0.0271794
"10904_9",0.9481215
"11821_2",0.3991550
"11605_1",0.0037997
"1111_7",0.8619870
"10295_1",0.3777478
"1146_4",0.0116483
"2405_9",0.4546352
"11081_10",0.9258998
"2201_10",0.9985547
"4844_1",0.0129106
"11007_8",0.9215232
"6535_7",0.7144349
"2653_4",0.0092037
"8245_10",0.9822505
"9951_8",0.9702292
"6133_8",0.3108124
"10006_2",0.0069179
"7350_1",0.4710975
"4509_9",0.9873068
"948_1",0.0002935
"3987_1",0.0907818
"2947_10",0.1075180
"6041_3",0.0000867
"2946_1",0.1347008
"11967_4",0.0095831
"1185_10",0.9958866
"10323_2",0.7845660
"11706_2",0.0001648
"3663_1",0.0299783
"5602_10",0.9977201
"4870_10",0.7288742
"1994_1",0.0194060
"10807_7",0.9547298
"6871_3",0.9083546
"1175_2",0.0055187
"10919_7",0.9682087
"8127_10",0.9592694
"12497_4",0.1949546
"3274_1",0.3170795
"2568_3",0.1925991
"840_2",0.0014686
"5626_10",0.9996125
"7561_10",0.9954650
"4600_3",0.2778443
"3324_9",0.6179753
"8899_7",0.9467906
"5592_8",0.9136386
"12483_4",0.0098814
"7874_1",0.0000909
"5878_10",0.9661048
"4303_9",0.4948502
"9421_1",0.1018557
"10269_4",0.2496021
"10615_2",0.1239898
"2634_10",0.9926096
"7522_1",0.0054640
"9289_10",0.7445940
"4636_10",0.4920935
"1241_7",0.2782531
"9458_9",0.9092072
"11690_10",0.9993209
"7176_4",0.4221434
"6212_10",0.9088710
"6319_1",0.0474827
"5229_3",0.2347880
"466_9",0.9965733
"8693_2",0.2279973
"2952_10",0.9713605
"1128_1",0.0098235
"3975_10",0.8578192
"11365_10",0.9071875
"2074_9",0.9953275
"9768_10",0.9971608
"4895_1",0.0327987
"5726_10",0.9976223
"9993_10",0.9850603
"11319_2",0.3955754
"10561_2",0.1668275
"5455_8",0.9789227
"10684_3",0.0819747
"3652_3",0.0392752
"7825_1",0.0276240
"8806_1",0.1019085
"275_10",0.9855924
"2246_1",0.0091019
"11968_2",0.0001075
"2528_1",0.6315491
"8491_8",0.7162316
"13_1",0.7515062
"4530_8",0.7840884
"5207_3",0.0314674
"11648_10",0.9686326
"8260_1",0.3075894
"10730_10",0.8847471
"10402_3",0.3573993
"8077_1",0.0027061
"8598_8",0.9053959
"2809_3",0.0009525
"12490_10",0.9860969
"1447_9",0.9884034
"1605_3",0.3943660
"2311_4",0.0032264
"3235_9",0.8949175
"5725_10",0.9132277
"9025_10",0.9873156
"6049_9",0.9003634
"4803_10",0.9996059
"191_9",0.9998922
"420_3",0.4241217
"5238_2",0.0011114
"1280_9",0.9960703
"9408_4",0.0823781
"819_1",0.0000206
"1656_4",0.0198083
"9964_3",0.1192407
"10404_4",0.5919277
"12369_10",0.8056438
"6423_1",0.0578518
"9942_8",0.3899285
"1519_1",0.0741720
"100_10",0.9922395
"3216_10",0.8704875
"3909_10",0.8410906
"5034_7",0.9970770
"14_8",0.9910247
"5891_3",0.0096283
"8496_10",0.9997362
"7429_1",0.0112545
"9457_1",0.0644333
"9602_8",0.9529035
"4198_1",0.0107316
"154_2",0.2596257
"5070_2",0.0236172
"4207_8",0.8449570
"7758_8",0.9520436
"4439_9",0.9800039
"12042_1",0.0033909
"7244_1",0.0057117
"6854_1",0.0437965
"11932_10",0.9632691
"4151_10",0.9731377
"7265_1",0.0153023
"10272_7",0.9985085
"4256_4",0.1633378
"1225_7",0.9214800
"956_10",0.9785036
"6389_2",0.0173562
"1365_4",0.0721758
"4752_7",0.7717904
"276_10",0.9976152
"8766_9",0.5532029
"11225_10",0.9171561
"6920_1",0.0091939
"11536_1",0.0001026
"1923_9",0.9491638
"11460_10",0.7804033
"10054_7",0.9020324
"10845_1",0.0001806
"10231_4",0.5290525
"9430_8",0.7694811
"3226_2",0.0149896
"4298_3",0.1347809
"10635_4",0.0969322
"10567_4",0.0188887
"5460_10",0.9865846
"7310_7",0.5111716
"10330_2",0.0005618
"5151_9",0.9735454
"11_3",0.8685873
"1448_8",0.6186332
"10130_8",0.9667977
"2199_3",0.0111864
"1761_10",0.9627217
"2782_1",0.0010492
"7618_10",0.9949608
"85_10",0.9530041
"5730_3",0.0524219
"3641_1",0.2849994
"8190_9",0.9989563
"9533_10",0.9996626
"9508_1",0.0076644
"237_8",0.9964139
"3981_7",0.5903403
"7194_9",0.8183718
"10584_8",0.5078225
"248_2",0.0007384
"8358_4",0.0036308
"1218_1",0.0001319
"4191_10",0.0632062
"3090_8",0.9069789
"11923_2",0.0588032
"1640_8",0.8360505
"9972_3",0.0857942
"11818_4",0.3511301
"4350_10",0.9845448
"877_10",0.6375061
"10017_8",0.9696841
"7975_10",0.9932593
"8436_1",0.0312517
"6024_7",0.9098986
"3112_1",0.0113975
"951_10",0.9809368
"1622_1",0.0029303
"191_3",0.2863595
"5669_1",0.0032648
"1891_4",0.0632828
"12173_9",0.5628760
"7887_7",0.7175732
"3256_10",0.6404236
"5419_1",0.0016948
"7635_1",0.0175280
"8297_2",0.1691249
"7137_8",0.7219310
"7562_3",0.1741895
"9944_1",0.0019048
"4288_1",0.0000412
"8087_1",0.3594722
"4771_10",0.8483802
"10482_10",0.7773654
"5324_10",0.9952568
"3080_1",0.0227673
"10923_7",0.9365205
"1753_7",0.9719653
"317_10",0.9660756
"12474_8",0.7034477
"773_8",0.9887864
"388_1",0.2615502
"12141_2",0.2594247
"5667_1",0.4775486
"1071_9",0.9882051
"2897_10",0.9836237
"9481_4",0.6328673
"12025_1",0.0009926
"8879_7",0.4137239
"5683_1",0.0447184
"7026_1",0.0153476
"2439_1",0.2157377
"3631_7",0.8729074
"1650_9",0.4940504
"5378_7",0.9955761
"9745_1",0.0000275
"11563_8",0.7440941
"299_8",0.9939815
"9471_2",0.5044478
"1866_1",0.0411860
"2639_4",0.2210512
"5122_1",0.0376537
"12341_7",0.2701703
"2936_8",0.9859453
"8647_10",0.7624503
"4255_9",0.9290522
"7262_8",0.3100421
"8413_10",0.7434925
"10080_1",0.0494845
"3973_1",0.3666503
"8752_9",0.9990440
"4018_2",0.2204937
"7669_1",0.0302940
"10421_4",0.1900925
"7854_8",0.9856494
"162_8",0.2057758
"11614_9",0.9569180
"11343_8",0.9991266
"1708_7",0.1308134
"7115_4",0.5887475
"10498_10",0.3552487
"2944_8",0.9708336
"10474_3",0.1779233
"1263_1",0.0053254
"1693_4",0.7288485
"9600_9",0.6449018
"11173_2",0.2290271
"3961_2",0.0853942
"8011_1",0.2460820
"7386_8",0.7328767
"8787_8",0.8592811
"12349_9",0.8676139
"1776_4",0.0478750
"5885_4",0.9141420
"220_4",0.0372014
"5547_8",0.9956297
"2853_1",0.0511582
"2157_2",0.0570062
"11667_2",0.2141061
"194_7",0.9811773
"1633_1",0.0009155
"6897_2",0.0176460
"11568_2",0.0198102
"9219_1",0.0941648
"477_8",0.9147015
"8980_3",0.8767983
"4612_10",0.3779281
"8030_10",0.9969318
"1846_8",0.9999883
"2786_8",0.9611126
"2634_1",0.0062189
"3110_8",0.9828461
"11587_8",0.8863847
"11262_8",0.8340745
"5680_7",0.1594549
"4583_4",0.1669976
"1451_1",0.0013900
"4244_4",0.0012921
"6176_4",0.0045406
"8851_10",0.9841208
"908_9",0.9921840
"7494_9",0.5691880
"8061_3",0.0504247
"789_1",0.2056776
"2374_7",0.8340163
"11225_3",0.0029122
"4467_4",0.0054669
"8516_10",0.1878444
"4121_10",0.9678003
"10267_7",0.3655333
"6040_8",0.7641449
"8338_7",0.9170036
"2903_7",0.9982611
"6662_9",0.9836187
"5333_10",0.9651047
"7470_4",0.0547392
"8813_1",0.0263722
"4514_3",0.9139221
"9584_7",0.0919568
"11706_8",0.9909327
"11538_8",0.8334932
"4210_1",0.0000142
"8984_1",0.0015106
"3431_4",0.0100525
"4973_10",0.9855754
"12260_1",0.0036597
"4267_10",0.9785895
"9906_9",0.9926511
"670_7",0.9821226
"6270_3",0.0034864
"5164_4",0.0401739
"9741_2",0.0663887
"3761_8",0.6808792
"2651_2",0.0869780
"7448_10",0.9744541
"7184_9",0.9810110
"1313_9",0.9220816
"10654_8",0.9927935
"7151_1",0.0017202
"2320_10",0.8620887
"12033_7",0.3519889
"6429_1",0.0005309
"1420_4",0.7281016
"3002_7",0.5290922
"1299_1",0.0281411
"7897_9",0.9664257
"1529_4",0.0497833
"9760_2",0.0758519
"11318_1",0.0020753
"2217_3",0.0465089
"11641_2",0.0324180
"7238_10",0.9961927
"7710_8",0.9114436
"12011_8",0.9248318
"4495_7",0.9889001
"11144_4",0.4119953
"5625_2",0.0124291
"2926_7",0.4898318
"8538_8",0.9543145
"8875_10",0.7568481
"10881_10",0.9947863
"1662_7",0.9602247
"4560_9",0.7241133
"6714_4",0.0330697
"9059_10",0.9830964
"6631_10",0.9078350
"8520_1",0.0015502
"918_4",0.3927615
"3102_10",0.9787809
"3611_2",0.0229177
"8434_10",0.9859705
"681_7",0.9948505
"7386_4",0.0043653
"7566_9",0.2580016
"10110_10",0.9026269
"10486_10",0.9949121
"1492_3",0.3366965
"11823_1",0.0110128
"2331_9",0.9583656
"2200_2",0.0667848
"9547_1",0.0201926
"785_2",0.0017801
"5101_4",0.2238636
"5657_10",0.7247536
"6902_7",0.8233769
"1490_9",0.7248553
"7148_9",0.9878754
"7387_8",0.7547781
"8277_9",0.9820983
"6912_7",0.9721649
"170_2",0.8873166
"7702_10",0.9983518
"4393_3",0.0014928
"2608_3",0.9051362
"4931_8",0.9854035
"10589_10",0.9673283
"8623_4",0.0168298
"6057_2",0.0088906
"2704_9",0.9993245
"1790_2",0.2025158
"12370_1",0.0000819
"159_1",0.0007842
"343_9",0.9998026
"2128_9",0.9969799
"11181_8",0.9693396
"11775_10",0.9874494
"3514_10",0.8552111
"6993_2",0.0100271
"2866_9",0.5021539
"1000_9",0.9964464
"11772_7",0.6570579
"3355_9",0.0662501
"8519_8",0.4909650
"7879_3",0.2200049
"4332_10",0.9516842
"5403_1",0.0058504
"1514_7",0.1684403
"7904_1",0.0036452
"10550_2",0.3847051
"11442_10",0.9848685
"2821_3",0.0351569
"5766_1",0.0001029
"8061_9",0.9974487
"2166_1",0.0012793
"6206_1",0.0430721
"11124_2",0.0103254
"7625_10",0.9450705
"90_9",0.8431446
"7959_10",0.9264267
"7029_10",0.9450497
"779_8",0.9982672
"1101_4",0.0575544
"11189_4",0.0025176
"9790_4",0.0116237
"10861_1",0.0256900
"5902_2",0.0989655
"9545_10",0.6862965
"3730_1",0.0000154
"4951_9",0.7111590
"3295_1",0.0402429
"9495_2",0.5516998
"2876_1",0.6403652
"2796_1",0.0077811
"10338_3",0.1930601
"10913_7",0.3293387
"4685_2",0.0006958
"11586_1",0.1226219
"4904_7",0.6130762
"7110_7",0.6565650
"2086_4",0.3487362
"7372_7",0.8270543
"135_9",0.9307517
"7038_3",0.4229658
"1119_2",0.0119919
"5057_8",0.7577592
"3479_10",0.9981336
"6489_8",0.9925261
"4910_8",0.9311139
"5979_10",0.8030443
"11304_1",0.0167182
"2102_9",0.9966467
"8048_1",0.0060637
"12153_7",0.8375331
"4832_8",0.9626281
"3079_9",0.9790672
"8254_2",0.0061168
"7981_7",0.9836820
"611_1",0.4717666
"307_10",0.7890358
"8861_3",0.0060109
"4635_4",0.5926152
"6197_7",0.9407090
"6739_3",0.1145009
"8588_9",0.9447937
"8461_7",0.4013052
"10089_1",0.0864295
"2609_7",0.8732912
"1418_3",0.2914044
"2661_10",0.9398953
"1253_9",0.9545667
"8815_9",0.7298197
"9867_8",0.9957447
"2155_1",0.0276728
"12259_4",0.0457205
"11224_3",0.6235999
"4781_1",0.0021491
"4354_9",0.9968667
"9629_9",0.8297372
"3629_9",0.9995028
"6445_10",0.9991347
"9526_10",0.9935314
"5138_2",0.0046684
"349_10",0.9576071
"2099_7",0.7933828
"4411_1",0.5994930
"8127_3",0.0205307
"5225_8",0.7904565
"7970_3",0.0248057
"5688_7",0.5129224
"12099_3",0.2160208
"6020_4",0.0642759
"3892_8",0.9397052
"2098_8",0.9095059
"4851_7",0.9646389
"10967_10",0.6688759
"6230_4",0.3105485
"2211_2",0.0119637
"11978_10",0.9618259
"8802_1",0.0120003
"11010_3",0.0013782
"10083_2",0.2954775
"5588_10",0.3333778
"958_10",0.7462989
"6771_4",0.3747467
"6767_9",0.9727260
"7302_10",0.9899361
"5324_3",0.0052724
"7737_10",0.9996034
"8603_10",0.8465117
"3029_7",0.9788427
"8640_2",0.0061387
"2139_1",0.0002436
"6305_10",0.9951575
"6884_7",0.9897247
"5534_8",0.7725682
"7619_8",0.9945568
"10057_8",0.7411722
"972_7",0.9862476
"6245_8",0.8562092
"6627_7",0.9902093
"3621_10",0.4062214
"2290_4",0.7486837
"24_4",0.3672173
"5689_1",0.0002198
"6497_4",0.1147264
"12405_4",0.7692432
"11720_7",0.9723246
"10088_1",0.0030351
"9258_9",0.9997723
"354_4",0.8403146
"4770_10",0.9305803
"1035_3",0.2783751
"739_1",0.0009761
"6267_7",0.9760671
"1562_8",0.9796012
"1438_1",0.0060084
"281_8",0.9979582
"1818_1",0.5764002
"3943_3",0.0739458
"8116_4",0.5517266
"6984_1",0.0050192
"5330_4",0.0015378
"8821_8",0.9917843
"10484_10",0.9987692
"1886_4",0.0030652
"7943_2",0.3626821
"6438_7",0.9864354
"8931_10",0.7059729
"10538_10",0.7308761
"534_10",0.9988050
"7329_2",0.0074886
"6614_2",0.7838733
"710_10",0.8834389
"3120_4",0.1359130
"9046_1",0.0022110
"5638_2",0.2080465
"2455_4",0.0940865
"2652_3",0.1089323
"11006_4",0.2372220
"5065_3",0.0026013
"9805_10",0.9455660
"7092_8",0.9909955
"1735_10",0.8062776
"3609_1",0.0030268
"1201_10",0.9951653
"11024_9",0.9858868
"3807_10",0.9388109
"4483_10",0.4641759
"4510_7",0.9590288
"8037_1",0.1185923
"1760_1",0.0350621
"133_8",0.9567110
"9039_8",0.9150996
"8462_4",0.8259661
"2468_10",0.9933279
"7684_3",0.0034160
"10350_9",0.9994542
"1199_10",0.9999250
"8560_1",0.0103303
"6405_3",0.0004633
"1295_1",0.0043609
"6420_1",0.0035522
"12183_9",0.9783420
"11619_1",0.0006802
"1415_9",0.8935375
"9414_1",0.0011064
"7640_4",0.2493111
"9211_9",0.8938303
"557_9",0.8361309
"4501_9",0.7661524
"8711_10",0.3260283
"2402_1",0.7324818
"4586_10",0.9139796
"176_3",0.1016395
"3545_1",0.0180364
"8932_1",0.0000136
"5829_10",0.8796664
"3409_10",0.9964001
"3636_3",0.7296486
"12048_7",0.9560018
"10468_10",0.9810356
"11546_10",0.9020088
"9444_10",0.9975028
"6275_1",0.0177128
"152_4",0.6953982
"4767_9",0.8544296
"6751_1",0.0010674
"10245_4",0.0741720
"5407_8",0.9618325
"1923_1",0.1077064
"515_9",0.4002040
"9988_1",0.0835420
"5928_8",0.9966108
"10163_4",0.2975518
"7969_10",0.8821531
"1494_4",0.0402593
"11211_10",0.9848494
"1957_1",0.0004089
"8484_7",0.2894963
"848_2",0.0002145
"5177_1",0.0838916
"10667_10",0.9258314
"3075_1",0.0247791
"9443_10",0.6482045
"1572_8",0.8926896
"11285_8",0.1503597
"3125_1",0.3453986
"9265_9",0.9044894
"4072_1",0.1033401
"6390_2",0.0441089
"6496_4",0.6417034
"8766_2",0.0002393
"7787_10",0.8078323
"5897_10",0.9999096
"9027_1",0.1028125
"1538_2",0.0059855
"1220_3",0.0015218
"8600_3",0.0820677
"11432_2",0.0575639
"1424_4",0.1992061
"7344_10",0.9663723
"10842_1",0.2401122
"10332_10",0.8854835
"4340_4",0.1874088
"4868_4",0.2011638
"11216_9",0.8003661
"12027_10",0.8305894
"6785_7",0.9494788
"8773_8",0.9906511
"8119_4",0.2358074
"10138_10",0.9356124
"7197_2",0.0007818
"1536_3",0.0344269
"9981_7",0.6180114
"4753_1",0.1235134
"2795_7",0.0001952
"6672_4",0.0224220
"10805_7",0.8172466
"5866_1",0.0122598
"570_1",0.0002562
"11965_8",0.8551343
"3288_1",0.1046380
"8135_1",0.1693832
"10094_9",0.9345269
"5845_10",0.9915299
"3570_8",0.3126840
"1240_1",0.0056097
"231_1",0.0021223
"10628_9",0.7431473
"3536_1",0.0046668
"1852_10",0.9840932
"8202_7",0.9748778
"5907_7",0.7851332
"1759_10",0.9845775
"4492_10",0.9378075
"4844_7",0.2102313
"3189_10",0.9579679
"3403_10",0.9719921
"5874_2",0.0002417
"7809_10",0.9889439
"3632_9",0.9884772
"11767_2",0.9699613
"9925_3",0.6594802
"4218_1",0.7620152
"12036_7",0.7342453
"8973_2",0.0163989
"2464_10",0.9994742
"4094_1",0.0039591
"10592_1",0.0309218
"10648_9",0.8050287
"3887_10",0.9336269
"9092_8",0.9964457
"10666_10",0.9781367
"8389_10",0.6063200
"5281_10",0.9878569
"6946_1",0.0853017
"1132_1",0.0265165
"10052_4",0.0012717
"768_10",0.9999888
"5432_3",0.0381421
"7424_3",0.0000652
"2366_2",0.6147097
"2865_3",0.1632924
"7806_2",0.1393468
"8878_3",0.2643558
"6298_7",0.9993570
"4517_4",0.0915159
"12018_10",0.9876244
"3662_1",0.0041906
"11393_10",0.9808120
"2071_10",0.9330909
"8217_8",0.9939576
"6568_2",0.1049259
"3840_10",0.9936653
"1666_3",0.7195599
"2360_7",0.9769891
"5778_4",0.2516594
"5341_4",0.2877916
"4044_2",0.0001913
"2503_3",0.1464402
"4095_10",0.7706721
"2092_2",0.0007075
"2707_3",0.0086809
"573_10",0.8847189
"6441_7",0.9170084
"7565_3",0.0606609
"9499_7",0.8069244
"657_10",0.9997545
"8840_10",0.9800993
"1407_4",0.3055372
"12453_2",0.1911688
"8273_9",0.8742705
"8366_7",0.8433282
"10643_9",0.7153296
"9998_1",0.0275886
"1385_1",0.0121006
"1354_4",0.0334283
"4674_7",0.2412545
"3515_4",0.5346479
"10426_8",0.8171174
"10226_3",0.6186835
"10391_4",0.0310521
"9968_1",0.0006767
"2893_3",0.0039364
"2546_9",0.2153198
"37_1",0.0278106
"1757_10",0.8963159
"1569_8",0.9539898
"1466_3",0.2135351
"7783_1",0.0006673
"9506_10",0.6807591
"10835_3",0.0105005
"2917_9",0.9454655
"2495_7",0.9907864
"1686_10",0.9731843
"2414_7",0.2164907
"5318_8",0.9961215
"8858_8",0.9812640
"8112_1",0.0032319
"6532_2",0.0334508
"2526_10",0.8863972
"11089_7",0.8832500
"4297_8",0.9367465
"3179_9",0.9692489
"5832_10",0.9963564
"10539_8",0.7992730
"9226_10",0.6413042
"9878_1",0.2351897
"7940_10",0.9991527
"7195_10",0.9611701
"2979_1",0.1443624
"3597_10",0.9899919
"2931_8",0.9586252
"8571_10",0.3021526
"12148_1",0.0000007
"4047_2",0.0001623
"6164_10",0.9958512
"2214_8",0.9882749
"5903_1",0.1255249
"7931_9",0.5376878
"1205_3",0.0908458
"5983_10",0.9973577
"10424_7",0.5316703
"11032_7",0.9054031
"1303_10",0.9909506
"10390_1",0.0208401
"8349_2",0.2065003
"3605_8",0.8388289
"12273_1",0.0013802
"60_1",0.0214344
"3879_9",0.7222465
"12431_4",0.1200181
"4499_2",0.0478463
"5786_10",0.5122905
